DataHora;Tipo;xid;pointName;alarmLevel;Mensagem
2026-07-07 21:04:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:04:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:01:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 21:00:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:57:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:57:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:57:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:57:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:55:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:55:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:53:46.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 20:51:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:51:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:51:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:51:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:51:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 20:48:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:48:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:48:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:48:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:47:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - NCU 1 - Tracker 26 - Falha de comunicação geral|
2026-07-07 20:45:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:45:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:45:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:45:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:42:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:42:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:42:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:42:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:39:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:39:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:39:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:39:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:38:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 20:36:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:36:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:36:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:36:16.6060;DATASOURCE;;;2;common.default|UFV Iramaia - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 20:36:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:33:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:30:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:30:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:30:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:30:16.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:27:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:27:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:27:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:27:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:24:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:21:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:21:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:21:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:21:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:20:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 20:20:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:18:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:18:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:18:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:18:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:15:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:14:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:14:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:14:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:12:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:12:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:12:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:12:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:12:01.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:11:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:11:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:11:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:11:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:08:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:08:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:08:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:05:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:02:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:02:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:02:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 20:02:06.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 20:00:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 19:59:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:59:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:59:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:59:11.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:56:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:56:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:56:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:56:21.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:52:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:52:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:52:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:52:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:50:26.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:49:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:49:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:49:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:49:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:28:41.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 2 - Falha de Comunicação|
2026-07-07 19:26:38.4590;DATAPOINT;IRA_Inv_1.1_CAL_Fator de Capacidade Diário;IRA_Inv_1.1_CAL_Fator de Capacidade Diário;1;event.login|adson.saturnino|
2026-07-07 19:23:46.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 1 - Falha de Comunicação|
2026-07-07 19:18:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 2 - Falha de Comunicação|
2026-07-07 19:13:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 19:13:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 25 - Falha de Comunicação|
2026-07-07 19:13:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 28 - Falha de Comunicação|
2026-07-07 19:13:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 26 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 24 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 23 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 18 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 21 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 20 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 19 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 17 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 16 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 22 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 15 - Falha de Comunicação|
2026-07-07 19:13:26.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 14 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 6 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 12 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 13 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 11 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 9 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 7 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 10 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 8 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 5 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 2 - Falha de Comunicação|
2026-07-07 19:13:21.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 3 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 20 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 23 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 21 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 28 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 22 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 24 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - CFTV - Câmera 1 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 19 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 25 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 26 - Falha de Comunicação|
2026-07-07 19:13:16.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 27 - Falha de Comunicação|
2026-07-07 19:13:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 13 - Falha de Comunicação|
2026-07-07 19:13:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 16 - Falha de Comunicação|
2026-07-07 19:13:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 15 - Falha de Comunicação|
2026-07-07 19:13:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 17 - Falha de Comunicação|
2026-07-07 19:13:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 14 - Falha de Comunicação|
2026-07-07 19:13:11.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 18 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 9 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 8 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 5 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 10 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 11 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 6 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 3 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 4 - Falha de Comunicação|
2026-07-07 19:13:06.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 7 - Falha de Comunicação|
2026-07-07 19:12:31.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - CFTV - Câmera 12 - Falha de Comunicação|
2026-07-07 19:07:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:07:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:07:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:07:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:05:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:05:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:05:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:02:56.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 19:02:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:02:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 19:02:46.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 18:59:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 18:59:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 18:59:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 18:59:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 18:58:36.6060;DATASOURCE;;;3;common.default|UFV RIO DO PEIXE I - Cabine 1 - Medidor da Concessionária - Sem Leitura do Medidor|
2026-07-07 18:57:30.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - Cabine 1 - Relé de Proteção - Bandeirola 27C Atuada|
2026-07-07 18:57:30.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - Cabine 1 - Relé de Proteção - Bandeirola 27B Atuada|
2026-07-07 18:57:30.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - Cabine 1 - Relé de Proteção - Bandeirola 27A Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 27C Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 27A Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 27B Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 27C Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 27B Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 27A Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 47 Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - Cabine 1 - Relé de Proteção - Bandeirola 27B Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - Cabine 1 - Relé de Proteção - Bandeirola 27C Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe II - Cabine 1 - Relé de Proteção - Bandeirola 27A Atuada|
2026-07-07 18:57:20.8540;DATASOURCE;;;2;common.default|UFV Rio do Peixe - Cabine Geral - Relé de Proteção - Bandeirola 47 Atuada|
2026-07-07 18:55:51.6060;DATASOURCE;;;2;common.default|UFV Rio do Peixe I - Cabine Geral - Multimedidor - Falha de Comunicação|
2026-07-07 18:54:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 18:54:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 18:54:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 18:54:51.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 18:53:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 18:53:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 18:53:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
2026-07-07 18:53:41.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 18:51:31.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe I - Skid 1 - Trafo 1 - Falha de Comunicação|
2026-07-07 18:49:36.6060;DATASOURCE;;;3;common.default|UFV Rio do Peixe II - Skid 2 - Trafo 2 - Falha de Comunicação|
